,tx_hash,index,token_contract_address,type,raw_amount,dollar_value,token_name,token_dollar_value,raw_amount_diff,dollar_diff
120,0x1f514126ec169ed0327cf1702db5bc7225ea6023d617facb0d23605e4e7502b5,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,21337716880.0,21337.71688,Tether,1,,
127,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,5,0xa7606281f7808167b5faf89f4d898685a8b87549,Transfer,2.5e+24,1.7000794733266573e-21,None,None,0.0,0.0
128,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.1510105653483318,4250.198683316644,WETH,3692.580078125,-0.011509360140865788,-42.499233968126646
129,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,5,None,Transfer,1.1510105653483318e+18,4253.007081654068,Ethereum,3695.02001953125,-1.1509360140865792e+16,-42.52731613249398
124,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,0,0xa7606281f7808167b5faf89f4d898685a8b87549,Transfer,2.5e+24,1.717079166913908e-21,None,None,,
125,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.1625199254891976,4292.6979172847705,WETH,3692.580078125,,
126,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,0,None,Transfer,1.1625199254891976e+18,4295.534397786562,Ethereum,3695.02001953125,,
133,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,1,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,Transfer,7.359290957696746e+23,4.160685617362994e-21,None,None,0.0,0.0
134,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.8292222617749242,3061.9696041678385,WETH,3692.580078125,-0.08292195901148935,-306.19597388492366
135,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,1,None,Transfer,8.292222617749242e+17,3063.9928578993276,Ethereum,3695.02001953125,-8.29219590114894e+16,-306.39829860620284
130,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,0,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,Transfer,7.359290957696746e+23,4.5767528385736016e-21,None,None,,
131,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.9121442207864136,3368.165578052762,WETH,3692.580078125,,
132,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,0,None,Transfer,9.121442207864136e+17,3370.3911565055305,Ethereum,3695.02001953125,,
139,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,4,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,7.829214670948609e+21,13309.665313938682,Ribbon Finance,1.7000000476837158,-6.912075027205576e+20,-1175.0527875842909
140,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,2.4925,9203.755844726562,WETH,3692.580078125,0.0,0.0
141,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,4,None,Transfer,2.5e+18,9237.550048828125,Ethereum,3695.02001953125,0.0,0.0
136,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,8.520422173669166e+21,14484.718101522973,Ribbon Finance,1.7000000476837158,,
137,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,2.4925,9203.755844726562,WETH,3692.580078125,,
138,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,0,None,Transfer,2.5e+18,9237.550048828125,Ethereum,3695.02001953125,,
145,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,Transfer,6e+21,5092.422008514404,Offshift,0.8487370014190674,0.0,0.0
146,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.9277887172042628,3425.93413385761,WETH,3692.580078125,-0.06491060233301538,-239.687597033987
147,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,None,Transfer,9.277887172042628e+17,3428.1978839649682,Ethereum,3695.02001953125,-6.491060233301542e+16,-239.84597510032427
142,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,Transfer,6e+21,5092.422008514404,Offshift,0.8487370014190674,,
143,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.9926993195372782,3665.621730891597,WETH,3692.580078125,,
144,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0,None,Transfer,9.926993195372782e+17,3668.0438590652925,Ethereum,3695.02001953125,,
150,0x28dd28633cdbb1c615a76e845566bdb6b31f51c5f720f66f15443c905d200ef4,2,0x55d6995b0e9b8a981b8a853d2c0bc0e6311a0073,Transfer,1.4140310195993395e+22,,None,None,0.0,
151,0x28dd28633cdbb1c615a76e845566bdb6b31f51c5f720f66f15443c905d200ef4,2,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,7551679851.0,7551.679851,Tether,1,-143862937.0,-143.86293699999987
148,0x28dd28633cdbb1c615a76e845566bdb6b31f51c5f720f66f15443c905d200ef4,0,0x55d6995b0e9b8a981b8a853d2c0bc0e6311a0073,Transfer,1.4140310195993395e+22,,None,None,,
149,0x28dd28633cdbb1c615a76e845566bdb6b31f51c5f720f66f15443c905d200ef4,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,7695542788.0,7695.542788,Tether,1,,
155,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,1,0x710287d1d39dcf62094a83ebb3e736e79400068a,Transfer,1e+23,4267.812147736549,enqAI,0.042678121477365494,0.0,0.0
156,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,2.97624418217985,10990.019974752748,WETH,3692.580078125,-0.08331377565947751,-307.6427882335629
157,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,1,None,Transfer,2.97624418217985e+18,10997.281836167958,Ethereum,3695.02001953125,-8.33137756594775e+16,-307.8460689645053
152,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,0,0x710287d1d39dcf62094a83ebb3e736e79400068a,Transfer,1e+23,4267.812147736549,enqAI,0.042678121477365494,,
153,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,3.0595579578393277,11297.66276298631,WETH,3692.580078125,,
154,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,0,None,Transfer,3.0595579578393277e+18,11305.127905132464,Ethereum,3695.02001953125,,
161,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,4,0x0590cc9232ebf68d81f6707a119898219342ecb9,Transfer,747120444326505.0,1465.476690471009,BananaCat,0.0019614999182522297,-22413373889079.0,-43.963831051185025
162,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.0,3692.580078125,WETH,3692.580078125,0.0,0.0
163,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,4,None,Transfer,1e+18,3695.02001953125,Ethereum,3695.02001953125,0.0,0.0
158,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,0,0x0590cc9232ebf68d81f6707a119898219342ecb9,Transfer,769533818215584.0,1509.440521522194,BananaCat,0.0019614999182522297,,
159,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.0,3692.580078125,WETH,3692.580078125,,
160,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,0,None,Transfer,1e+18,3695.02001953125,Ethereum,3695.02001953125,,
167,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,1,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,Transfer,0.0,0.0,Mog Coin,0.0000006283260063355556,0.0,0.0
168,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,10.048963485077568,37106.602370803,WETH,3692.580078125,-0.3014687455295988,-1113.197483919932
169,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,1,None,Transfer,1.0048963485077567e+19,37131.12125290013,Ethereum,3695.02001953125,-3.014687455296e+17,-1113.933049994841
164,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,0,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,Transfer,0.0,0.0,Mog Coin,0.0000006283260063355556,,
165,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,10.350432230607167,38219.79985472293,WETH,3692.580078125,,
166,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,0,None,Transfer,1.0350432230607167e+19,38245.05430289497,Ethereum,3695.02001953125,,
173,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,3,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,Transfer,0.0,0.0,Mog Coin,0.0000006283260063355556,0.0,0.0
174,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.238351289195965,26728.19176895543,WETH,3692.580078125,-0.035011625391335954,-129.283230422825
175,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,3,None,Transfer,7.238351289195964e+18,26745.852921978923,Ethereum,3695.02001953125,-3.501162539133645e+16,-129.36865673731154
170,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,0,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,Transfer,0.0,0.0,Mog Coin,0.0000006283260063355556,,
171,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.273362914587301,26857.474999378253,WETH,3692.580078125,,
172,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,0,None,Transfer,7.273362914587301e+18,26875.221578716235,Ethereum,3695.02001953125,,
180,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,2,0x9fa69536d1cda4a04cfb50688294de75b505a9ae,Transfer,1.1800500001194461e+22,3414.037921371922,DeRace,0.2893129885196686,758942531584.0,2.19571575144073e-07
181,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,5131019988.0,5129.0085268337925,USDC,0.9996079802513123,59833572.0,59.81011605814183
182,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.3403076661328581,4949.193386520406,WETH,3692.580078125,0.0,0.0
183,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,2,None,Transfer,1.340307666132858e+18,4952.463658692118,Ethereum,3695.02001953125,0.0,0.0
176,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,0,0x9fa69536d1cda4a04cfb50688294de75b505a9ae,Transfer,1.1800500000435519e+22,3414.0379211523505,DeRace,0.2893129885196686,,
177,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,5071186416.0,5069.198410775651,USDC,0.9996079802513123,,
178,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.3403076661328581,4949.193386520406,WETH,3692.580078125,,
179,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,0,None,Transfer,1.340307666132858e+18,4952.463658692118,Ethereum,3695.02001953125,,
187,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,5,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Transfer,4.988002442230291e+20,1449.0147186040108,Doggensnout Skeptic,0.000000002905000018316173,0.0,0.0
188,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,5,0x750c3a0a0ce9984eeb8c5d146dff024b584e5e33,Transfer,7.231895281490859e+20,228.41434009182746,zkHive,0.31584298610687256,-2.77106063459443e+19,-8.752200655135084
189,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.38802390862704667,1432.809354832428,WETH,3692.580078125,-0.014917276394855683,-55.08323763552835
184,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,0,0x21e5c85a5b1f38bddde68307af77e38f747cd530,Transfer,4.988002442230291e+20,1449.0147186040108,Doggensnout Skeptic,0.000000002905000018316173,,
185,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,0,0x750c3a0a0ce9984eeb8c5d146dff024b584e5e33,Transfer,7.509001344950302e+20,237.16654074696254,zkHive,0.31584298610687256,,
186,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,0.40294118502190235,1487.8925924679563,WETH,3692.580078125,,
193,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,1,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,Transfer,67535258155077.0,73823.46571277828,HarryPotterObamaSonic10Inu (ETH),0.10931099951267242,0.0,0.0
194,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,93710788838.0,93674.05235811039,USDC,0.9996079802513123,-2813736863.0,-2812.6338225820946
195,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,24.524108994949792,90557.23630851772,WETH,3692.580078125,-0.7378431454703254,-2724.5448997447966
190,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,0,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,Transfer,67535258155077.0,73823.46571277828,HarryPotterObamaSonic10Inu (ETH),0.10931099951267242,,
191,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,96524525701.0,96486.68618069249,USDC,0.9996079802513123,,
192,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,25.261952140420117,93281.78120826252,WETH,3692.580078125,,
199,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,1,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Transfer,919397075.0,659106.56909675,Wrapped Bitcoin,71689,0.0,0.0
200,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,1195108195.0,1194.6396889857415,USDC,0.9996079802513123,0.0,0.0
201,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,160.61471803204938,593082.7080588097,WETH,3692.580078125,0.0,0.0
196,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Transfer,919397075.0,659106.56909675,Wrapped Bitcoin,71689,,
197,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,1195108195.0,1194.6396889857415,USDC,0.9996079802513123,,
198,0x3f334bd0902a6a8e287c173aebd8c8b0a90031d90d6bba231d62a4692a76abb3,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,160.61471803204938,593082.7080588097,WETH,3692.580078125,,
205,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.309200284456708,26989.807357410424,WETH,3692.580078125,0.0,0.0
206,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,28000000000.0,28000.0,Tether,1,0.0,0.0
207,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.887322642426354e+27,16404.501306330614,GEKKO,0.000004219999937049579,-1.9511320573801396e+25,-82.33777159319652
202,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.309200284456708,26989.807357410424,WETH,3692.580078125,,
203,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,28000000000.0,28000.0,Tether,1,,
204,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.906833963000155e+27,16486.83907792381,GEKKO,0.000004219999937049579,,
212,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,6.878394628404957e+22,116932.71196275842,Ribbon Finance,1.7000000476837158,0.0,0.0
213,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,193970728520.0,193894.6881637528,USDC,0.9996079802513123,0.0,0.0
214,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,50.0,184629.00390625,WETH,3692.580078125,0.0,0.0
215,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,1,None,Transfer,5e+19,184751.0009765625,Ethereum,3695.02001953125,0.0,0.0
208,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,6.878394628404957e+22,116932.71196275842,Ribbon Finance,1.7000000476837158,,
209,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,193970728520.0,193894.6881637528,USDC,0.9996079802513123,,
210,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,50.0,184629.00390625,WETH,3692.580078125,,
211,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,0,None,Transfer,5e+19,184751.0009765625,Ethereum,3695.02001953125,,
219,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.108718486751983,26249.51226517927,WETH,3692.580078125,-0.04653437136743044,-171.83189265944748
220,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,27158338588.0,27158.338588,Tether,1,-177660253.0,-177.66025300000183
221,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.887322642426354e+27,16404.501306330614,GEKKO,0.000004219999937049579,0.0,0.0
216,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,7.155252858119414,26421.344157838717,WETH,3692.580078125,,
217,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,27335998841.0,27335.998841,Tether,1,,
218,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,0xf017d3690346eb8234b85f74cee5e15821fee1f4,Transfer,3.887322642426354e+27,16404.501306330614,GEKKO,0.000004219999937049579,,
225,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,4,0x78132543d8e20d2417d8a07d9ae199d458a0d581,Transfer,4.687476218548958e+29,5468.409626153336,Luna Inu,0.00000001166599972179938,0.0,0.0
226,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,2.7844791887597373,10281.912380367869,WETH,3692.580078125,-0.3648024484212731,-1347.0622534916147
227,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,4,None,Transfer,2.7844791887597373e+18,10288.706346435363,Ethereum,3695.02001953125,-3.648024484212731e+17,-1347.9523500906216
222,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,0,0x78132543d8e20d2417d8a07d9ae199d458a0d581,Transfer,4.687476218548958e+29,5468.409626153336,Luna Inu,0.00000001166599972179938,,
223,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,3.1492816371810104,11628.974633859483,WETH,3692.580078125,,
224,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,0,None,Transfer,3.1492816371810104e+18,11636.658696525985,Ethereum,3695.02001953125,,
231,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,7,0x0590cc9232ebf68d81f6707a119898219342ecb9,Transfer,341416694093694.0,669.6888175547273,BananaCat,0.0019614999182522297,-17070743318083.0,-33.48426162292458
232,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.0,3692.580078125,WETH,3692.580078125,0.0,0.0
233,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,7,None,Transfer,1e+18,3695.02001953125,Ethereum,3695.02001953125,0.0,0.0
228,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,0,0x0590cc9232ebf68d81f6707a119898219342ecb9,Transfer,358487437411777.0,703.1730791776519,BananaCat,0.0019614999182522297,,
229,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Mint,1.0,3692.580078125,WETH,3692.580078125,,
230,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,0,None,Transfer,1e+18,3695.02001953125,Ethereum,3695.02001953125,,
237,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,7,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,6.719495637667426e+22,114231.42904445146,Ribbon Finance,1.7000000476837158,0.0,0.0
238,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,78874684599.0,78843.76416496567,USDC,0.9996079802513123,-317527507.0,-317.40302994650847
239,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,7,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,78847321933.0,78847.321933,Tether,1,-317416975.0,-317.4169750000001
234,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,0,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Transfer,6.719495637667426e+22,114231.42904445146,Ribbon Finance,1.7000000476837158,,
235,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Transfer,79192212106.0,79161.16719491218,USDC,0.9996079802513123,,
236,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,0,0xdac17f958d2ee523a2206206994597c13d831ec7,Transfer,79164738908.0,79164.738908,Tether,1,,
243,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,3,0x7039cd6d7966672f194e8139074c3d5c4e6dcf65,Transfer,3770313000000.0,18.018325205851347,Super Trump,0.004778999835252762,0.0,0.0
244,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Transfer,1.8613387018118683,6873.142208953555,WETH,3692.580078125,-0.037668269868841975,-139.09310289512268
245,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,3,None,Transfer,1.8613387018118684e+18,6877.683766323162,Ethereum,3695.02001953125,-3.766826986884198e+16,-139.18501126647698
240,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,0,0x7039cd6d7966672f194e8139074c3d5c4e6dcf65,Transfer,3770313000000.0,18.018325205851347,Super Trump,0.004778999835252762,,
